winning_hero_id_1,winning_hero_id_2,winning_hero_id_3,winning_hero_id_4,winning_hero_id_5
28,54,64,75,98
8,10,33,94,101
18,54,66,86,97
86,97,98,103,106
44,45,50,79,96
13,16,40,72,98
9,75,78,93,96
25,27,45,88,95
19,21,31,47,91
7,30,48,74,75
28,30,38,61,107
16,28,39,68,69
2,50,91,96,99
39,51,55,72,86
2,20,33,44,74
36,65,84,89,101
51,52,69,100,110
10,20,23,55,74
1,13,29,30,103
48,49,51,53,87
7,39,72,79,88
50,73,89,98,103
28,34,50,51,68
9,20,25,51,67
17,27,50,95,99
12,17,38,102,112
14,42,53,68,82
21,26,30,77,110
16,31,54,74,85
42,50,71,74,100
27,45,81,91,99
6,38,46,88,112
3,9,33,51,69
20,63,87,95,103
29,43,64,67,68
39,40,45,53,85
14,16,53,63,91
8,17,75,86,100
13,73,80,86,99
21,48,65,68,97
27,48,60,74,98
9,27,49,63,87
28,43,71,74,112
7,47,53,63,101
9,23,63,69,86
20,25,44,65,97
6,47,57,63,86
3,9,35,69,96
19,72,87,91,103
36,41,42,68,69
5,8,15,51,101
9,15,63,68,93
2,75,76,95,104
33,40,43,53,73
18,68,84,97,110
27,41,76,77,84
16,48,65,78,87
15,26,83,90,97
3,11,18,88,91
20,47,68,78,96
15,51,62,72,102
54,55,76,86,92
41,58,61,79,109
7,11,87,89,99
19,64,81,92,110
7,32,53,79,98
4,14,71,101,112
6,17,30,83,110
17,53,72,89,90
9,41,68,84,95
1,15,20,51,75
29,39,60,72,92
40,47,50,74,85
25,44,51,68,97
11,28,30,74,84
11,26,29,41,64
17,34,70,91,111
17,26,66,95,99
28,57,59,73,85
9,13,69,79,88
2,35,84,95,101
8,11,86,98,114
28,77,79,88,106
14,30,57,99,106
8,27,40,69,96
1,7,30,46,64
20,29,33,43,77
8,10,26,60,97
20,41,68,74,96
7,9,20,48,65
55,65,68,71,109
7,25,65,94,101
13,28,57,68,97
3,53,81,91,97
27,54,55,62,106
15,30,41,101,106
22,67,68,73,112
9,23,42,96,101
5,16,18,22,96
46,50,53,81,91
68,69,87,96,106
43,45,51,64,69
20,35,39,64,96
49,63,69,93,102
2,30,31,34,99
2,34,85,87,94
6,15,20,33,97
10,13,60,78,87
22,27,63,93,102
48,50,65,79,103
8,13,20,53,86
10,20,21,50,65
7,30,47,48,96
31,47,51,72,100
11,14,50,59,65
17,23,29,68,79
26,28,62,65,80
7,10,45,51,65
35,50,59,84,86
7,8,11,30,66
1,53,76,83,92
9,17,54,69,86
7,47,94,96,101
5,16,48,60,98
46,61,62,64,72
14,74,86,113,114
9,18,41,62,79
8,38,50,64,106
5,23,53,67,92
16,36,50,80,88
34,51,86,91,93
31,36,78,96,101
29,38,50,59,64
8,39,52,86,99
13,20,53,67,68
20,87,94,97,99
25,39,46,71,86
5,19,28,77,89
2,11,50,95,101
7,22,61,68,94
17,26,36,72,86
30,63,68,72,106
6,20,31,43,48
16,33,39,63,86
12,25,55,62,112
8,34,55,86,90
31,35,43,66,102
4,17,65,83,86
1,20,78,86,98
9,42,51,74,101
30,39,41,84,99
4,7,15,36,64
31,65,72,91,97
22,55,57,70,87
5,40,53,57,93
18,50,51,106,107
15,31,34,41,57
15,30,41,83,106
28,42,43,55,87
50,69,83,96,106
25,50,59,71,106
25,39,48,80,107
13,20,67,83,95
35,41,65,66,111
6,13,20,32,55
15,41,49,60,87
38,42,43,66,111
20,36,47,51,91
7,13,47,72,102
8,11,23,28,30
7,15,72,99,110
2,9,50,65,86
42,53,78,79,86
11,17,30,51,112
20,22,47,51,64
63,68,91,101,104
20,33,43,65,77
22,55,72,86,100
9,16,62,66,73
20,35,53,84,99
20,39,66,91,108
3,8,11,50,51
27,28,39,66,69
14,21,42,68,93
9,16,50,56,97
53,64,72,74,86
3,18,49,51,64
1,31,34,51,86
11,27,99,101,103
3,31,51,69,93
21,50,54,80,100
31,46,69,74,75
9,16,29,31,54
13,15,27,49,86
21,51,67,87,112
20,44,74,86,96
36,52,59,85,91
7,26,67,91,97
26,38,62,76,93
31,62,64,70,92
6,11,20,30,112
41,64,82,86,103
7,55,72,87,106
16,18,46,52,57
11,26,55,75,112
8,26,60,87,101
51,58,73,97,112
21,55,71,94,112
7,43,53,87,99
2,7,9,79,106
5,25,60,62,75
29,36,41,84,101
7,22,85,98,107
29,37,60,82,109
20,50,53,74,94
7,36,53,68,107
8,35,37,65,87
11,60,71,78,101
6,41,47,88,111
52,53,73,79,88
5,18,23,46,99
12,25,39,91,96
7,29,76,87,93
17,55,58,86,88
8,27,42,63,78
43,61,86,93,100
5,11,18,37,97
6,40,58,64,101
20,29,31,56,74
2,6,17,50,84
28,47,79,83,93
22,52,79,93,97
9,27,69,78,98
3,8,25,85,100
3,27,41,62,97
9,28,51,75,77
11,14,35,104,110
10,13,28,55,86
40,41,48,64,106
20,28,36,54,73
9,42,50,69,77
16,53,69,86,106
6,20,40,53,64
7,13,25,74,94
9,16,46,55,86
21,31,55,60,72
15,27,30,69,78
1,16,31,34,99
5,9,49,55,73
11,67,68,86,100
20,42,51,74,88
12,26,31,46,69
11,16,26,40,60
16,37,39,54,86
4,46,60,65,87
5,7,15,22,99
44,69,74,92,101
18,52,74,102,107
31,54,101,104,112
18,30,41,72,73
16,27,35,53,99
13,27,40,65,77
9,30,42,49,53
7,26,72,73,85
20,33,46,65,77
7,34,54,65,101
2,30,45,50,97
30,34,57,59,71
13,21,40,51,52
10,20,26,51,74
1,26,46,96,101
26,54,55,76,83
3,19,43,67,107
7,15,68,75,98
29,40,80,83,92
1,47,86,96,101
20,22,35,84,110
12,25,30,79,80
5,39,85,93,94
15,62,64,65,101
7,28,46,50,51
9,41,56,87,107
21,25,28,50,104
39,51,68,89,106
8,63,68,74,86
18,20,37,85,87
41,43,69,107,112
16,28,35,50,54
8,20,27,43,80
27,55,66,67,74
2,10,26,37,55
6,20,26,38,74
27,29,51,52,72
27,34,42,79,100
28,70,74,84,111
10,31,39,84,99
21,38,53,65,86
35,51,82,86,101
27,47,68,69,82
1,64,86,92,98
5,17,21,25,85
11,31,39,50,70
8,20,28,36,98
20,34,41,51,85
16,20,41,95,101
28,41,68,78,87
28,50,55,76,104
26,60,72,74,112
7,10,11,42,110
8,29,56,87,103
6,7,11,51,87
18,30,35,57,102
12,18,25,39,87
49,55,58,72,89
7,12,19,20,53
31,42,69,74,78
27,39,40,47,54
9,16,65,76,87
26,28,74,87,88
30,55,74,77,84
17,41,64,79,84
2,12,22,30,62
18,30,43,60,62
7,11,36,57,101
11,20,57,67,88
46,49,53,90,91
27,29,42,46,77
7,15,20,78,88
21,30,52,72,85
23,54,63,66,79
7,13,20,61,95
6,47,69,88,112
28,46,53,68,92
2,20,28,35,91
25,50,56,100,105
16,40,63,68,96
10,51,68,86,106
27,47,68,74,96
34,71,86,93,104
6,20,43,61,66
33,41,43,98,101
43,48,73,86,93
3,4,8,17,65
26,31,43,80,97
3,19,33,72,91
19,22,36,47,86
1,7,11,26,51
30,42,86,97,106
51,72,78,79,90
5,31,60,69,71
5,9,28,46,53
21,26,75,95,98
8,19,30,91,97
1,29,45,59,112
39,55,58,73,79
27,28,47,70,91
60,62,73,86,92
36,58,59,98,102
4,47,86,88,97
9,23,72,86,87
17,63,78,84,102
5,41,51,76,95
9,75,77,78,79
29,49,74,86,101
9,20,29,49,79
33,62,64,74,84
36,74,84,92,104
20,39,50,61,77
3,9,16,96,97
1,13,16,31,85
7,15,27,97,106
31,65,69,72,83
11,55,71,72,112
39,49,71,85,87
1,3,21,76,96
9,20,79,88,97
7,9,45,92,93
8,16,47,71,87
5,16,43,53,54
15,17,30,53,88
14,20,39,50,77
7,23,43,92,93
4,13,29,60,68
11,50,72,88,100
31,41,43,107,114
51,52,86,92,106
51,68,75,84,109
50,65,67,74,92
7,20,41,56,74
27,65,69,92,106
20,34,50,55,82
30,47,64,77,92
44,64,75,86,93
37,72,78,79,90
20,21,26,34,69
15,30,35,51,84
29,36,86,91,93
13,30,62,80,110
25,31,41,75,88
7,17,89,101,104
9,43,54,88,102
8,38,63,88,92
14,19,35,55,101
2,8,62,74,87
11,16,17,26,66
21,28,31,56,112
2,3,62,63,84
8,22,30,41,87
20,41,66,68,74
11,20,48,50,80
3,29,47,66,77
19,26,34,67,105
9,14,16,34,55
2,20,35,74,103
11,26,42,71,99
3,31,47,48,93
17,39,41,84,101
13,30,63,83,99
20,26,51,74,109
20,22,67,68,71
6,42,47,50,65
7,8,25,88,112
26,29,45,47,64
12,31,97,99,101
8,27,38,50,74
53,71,72,73,101
17,18,31,57,97
40,75,85,93,104
8,27,44,64,108
3,36,50,61,73
22,26,39,53,99
19,29,40,54,91
2,8,47,85,86
49,67,75,87,100
10,25,71,94,95
44,45,71,74,85
4,17,60,62,112
10,17,53,91,102
12,60,71,91,109
7,13,48,49,68
46,64,84,96,114
11,27,44,64,104
34,60,77,88,90
40,46,86,90,99
11,20,50,71,100
8,16,79,84,93
20,34,42,69,87
7,8,55,68,97
41,45,60,68,104
5,51,54,63,73
28,33,41,44,103
7,39,51,72,86
43,50,70,85,106
8,23,76,90,97
30,45,53,64,71
26,46,50,70,110
2,5,13,48,107
2,7,42,46,63
11,21,28,40,92
20,28,54,89,111
26,29,60,72,74
8,34,57,69,75
49,54,55,86,92
55,67,75,84,104
17,50,62,71,93
7,19,31,52,61
7,11,26,39,47
46,50,67,88,92
6,58,64,71,91
7,14,17,52,112
10,37,55,73,84
20,28,56,67,107
31,47,60,91,106
16,82,87,90,104
52,70,85,86,97
7,17,55,56,112
16,48,50,76,103
31,40,41,47,56
1,57,60,76,87
30,44,88,91,98
3,12,21,60,71
11,20,47,73,96
3,20,49,55,85
16,48,70,86,107
2,6,13,37,75
2,9,90,107,109
44,50,54,87,97
11,14,36,57,71
8,21,25,26,66
7,17,71,72,101
29,74,75,93,96
16,34,41,47,68
6,20,40,63,92
42,47,84,86,97
1,25,79,80,97
26,54,55,73,110
27,34,39,81,83
15,30,33,53,74
3,17,54,96,101
15,32,68,91,96
10,57,62,76,83
11,42,43,50,53
5,35,47,54,69
29,49,72,83,91
39,44,51,87,101
7,26,29,41,84
10,13,25,41,79
11,50,83,88,103
26,47,78,99,102
9,13,28,68,74
51,54,64,76,88
8,21,30,58,60
28,44,47,68,102
7,13,55,87,93
12,17,50,71,112
7,13,48,68,80
2,17,50,79,80
20,29,43,64,93
16,27,49,77,108
34,41,53,68,101
20,22,30,47,93
74,86,98,100,104
2,22,25,50,79
40,55,64,73,77
30,51,65,67,83
7,29,43,47,68
7,39,57,87,93
8,28,37,39,62
5,7,8,13,87
40,54,69,79,87
30,39,47,54,86
9,42,44,64,103
7,9,40,47,88
4,11,27,28,75
7,29,63,76,111
8,14,31,98,101
5,8,13,84,106
13,16,26,103,109
2,9,11,42,68
20,34,36,78,85
48,55,76,84,86
21,55,58,64,67
19,26,42,55,68
38,61,69,74,87
4,17,20,39,52
16,20,72,76,96
9,29,42,49,58
30,52,64,84,109
5,11,60,88,104
9,17,21,34,93
8,30,33,38,97
21,43,56,86,98
1,30,39,55,71
13,19,28,84,91
3,8,37,69,87
20,21,38,66,72
7,15,30,41,77
20,25,56,75,104
35,71,82,96,107
8,27,55,73,112
37,40,46,57,107
29,93,98,103,110
22,41,72,83,87
17,47,92,98,102
4,9,28,66,87
11,20,51,75,78
6,13,28,84,90
41,55,93,103,112
63,65,66,80,102
15,27,69,73,79
13,53,75,83,106
41,47,59,75,86
13,18,30,39,88
26,49,76,80,109
16,30,36,42,99
16,52,72,81,91
3,13,65,72,101
57,65,70,86,104
23,40,47,76,86
11,21,52,83,85
10,21,25,51,86
9,16,47,87,96
46,51,87,100,106
8,13,28,33,111
11,16,27,75,99
1,11,28,31,39
20,22,67,69,84
8,25,26,29,31
15,61,84,93,101
47,63,74,86,100
10,27,33,74,96
2,20,21,22,26
18,46,55,68,85
11,39,50,86,99
64,65,70,76,84
17,39,51,86,92
11,16,30,75,96
6,26,44,74,110
6,7,21,30,99
11,29,50,55,73
21,34,40,92,98
27,29,31,42,44
49,63,66,73,86
17,58,76,80,86
11,27,48,68,96
8,41,65,86,88
2,46,50,87,106
7,40,51,54,98
30,59,77,78,84
7,16,48,70,87
20,47,53,70,101
29,69,87,94,106
1,8,37,84,98
13,30,41,58,72
30,39,54,55,88
13,50,65,86,93
17,28,37,54,91
13,20,27,42,69
3,11,17,51,83
13,30,67,88,92
12,21,53,86,90
16,67,98,101,104
5,14,65,102,106
5,32,34,65,71
16,55,73,98,111
28,39,63,85,114
6,17,23,62,98
12,30,41,74,107
9,31,36,79,96
10,17,69,83,87
7,9,29,72,106
20,39,44,50,97
20,28,39,51,91
29,30,96,101,109
2,5,8,11,20
7,8,12,26,87
7,17,51,54,68
7,9,22,53,89
7,10,36,68,82
9,19,29,79,91
27,65,70,76,88
25,30,42,68,104
7,57,60,74,86
18,34,50,57,63
30,39,40,77,85
20,40,68,69,77
7,22,30,63,88
53,66,73,76,89
9,11,42,69,79
29,50,72,89,112
16,26,28,40,114
17,27,51,68,72
1,3,39,106,111
65,68,71,81,106
28,74,85,86,93
13,26,50,53,106
7,16,63,68,94
3,21,29,51,67
11,50,84,95,99
7,15,35,68,100
1,15,26,29,50
11,16,50,54,100
3,9,29,70,94
7,8,11,86,104
7,46,50,62,72
5,14,40,62,63
9,14,47,67,103
8,26,47,55,85
17,52,86,99,103
18,20,55,68,87
9,28,48,79,84
13,26,69,101,109
31,60,71,94,106
9,15,65,86,89
8,15,86,93,101
47,50,56,69,98
7,15,52,110,112
9,11,28,32,79
28,75,83,93,97
9,17,23,34,103
28,33,45,53,87
1,7,15,50,74
8,30,47,66,88
43,50,77,88,102
13,26,47,68,78
5,22,28,47,77
5,19,38,51,91
3,13,42,54,65
6,16,17,30,91
13,41,69,79,92
40,48,49,51,86
17,28,38,54,86
5,11,42,50,96
40,53,68,74,89
34,42,50,68,88
29,30,33,36,80
5,9,63,88,89
47,50,56,79,96
26,65,74,75,95
5,12,20,29,74
13,41,55,64,88
26,55,72,74,102
13,51,54,110,112
15,16,49,53,101
28,55,70,87,93
7,50,65,77,94
20,50,54,88,94
9,17,65,66,79
1,54,86,92,95
19,25,42,53,91
18,20,22,33,53
52,88,100,110,112
29,42,44,50,68
13,18,53,90,91
8,44,75,84,97
2,5,11,17,99
20,29,30,32,39
3,21,46,72,88
31,47,73,77,99
7,21,48,49,92
27,34,47,78,101
9,10,50,68,74
14,26,51,67,68
5,27,48,53,92
6,25,55,73,101
11,58,70,79,84
9,16,40,68,106
20,27,38,43,56
75,83,86,95,96
6,47,63,89,92
10,16,65,78,86
9,39,55,72,79
18,28,34,36,68
19,91,93,96,101
13,16,54,68,74
8,23,64,74,84
11,80,83,85,110
6,47,52,55,64
20,30,67,97,99
29,42,74,94,106
12,13,50,85,100
5,9,29,31,63
10,79,84,92,93
26,30,65,67,78
9,49,50,65,79
21,36,44,65,102
29,42,46,101,106
4,33,42,44,63
11,28,38,50,54
1,57,74,84,99
5,8,74,98,107
9,18,37,90,99
6,13,21,88,89
3,19,22,91,99
7,17,41,72,87
8,26,30,44,96
10,15,23,52,79
9,16,37,38,48
14,26,51,54,74
20,30,33,38,94
7,56,73,110,112
21,26,39,68,94
15,20,47,69,88
16,19,30,43,55
2,20,21,30,95
20,28,65,86,98
29,43,64,71,72
3,9,44,69,91
22,26,30,41,94
18,20,33,41,74
5,30,67,83,99
34,47,57,80,84
2,7,8,25,101
9,17,40,69,88
7,75,81,101,104
2,17,26,35,79
5,29,39,58,77
13,20,22,41,68
29,40,50,89,101
73,84,87,93,98
45,50,91,99,100
2,8,28,75,82
12,18,84,86,95
27,53,60,66,75
2,42,47,57,86
17,20,41,101,103
3,9,69,73,74
46,51,65,79,96
10,20,35,37,85
42,63,89,99,112
20,42,49,69,72
27,51,74,81,101
18,29,31,74,100
6,9,20,64,98
7,9,25,91,95
39,50,59,87,99
45,73,80,86,92
11,26,81,86,98
22,55,60,83,106
2,15,74,86,102
23,34,36,54,82
13,52,54,64,80
39,63,86,92,102
15,28,29,86,103
17,48,66,79,98
8,20,26,80,95
9,42,98,101,106
2,27,43,47,77
11,14,50,69,96
53,64,79,95,96
3,39,42,55,68
15,52,65,88,103
5,15,51,63,65
22,39,47,76,101
5,7,21,48,97
16,39,47,86,99
1,7,17,25,86
20,46,66,71,72
30,40,44,46,97
5,11,88,92,93
7,25,30,71,89
11,25,72,79,96
49,53,73,79,90
9,20,54,74,84
7,15,52,53,112
30,34,38,42,54
19,26,55,72,91
17,20,30,44,57
4,17,45,86,99
4,17,46,50,112
3,11,19,38,91
20,74,80,99,102
29,31,39,42,87
8,21,30,55,68
10,26,29,35,91
17,33,54,87,99
14,55,63,82,107
1,55,87,90,104
6,20,29,64,92
7,9,51,74,90
22,35,62,86,92
27,31,51,63,74
5,8,34,97,114
21,25,40,50,99
53,86,95,106,114
7,11,25,55,93
5,18,28,46,104
9,10,84,98,106
8,23,30,33,73
20,43,77,96,101
29,65,69,101,106
2,6,21,83,101
29,86,95,104,108
7,21,28,65,112
11,17,47,73,86
46,65,72,101,103
52,61,62,72,112
9,15,29,63,79
20,28,74,87,93
5,33,47,54,87
39,52,54,63,86
31,39,62,73,96
19,64,72,91,97
7,15,17,26,46
29,30,96,101,106
55,71,72,86,106
52,64,75,86,96
9,41,74,87,96
7,15,31,43,47
7,10,25,35,83
9,53,65,68,73
26,29,30,46,64
20,34,54,92,96
25,35,51,84,87
28,30,37,74,109
7,51,74,81,90
30,39,71,75,94
20,47,74,88,99
11,65,91,99,100
20,25,60,65,72
60,62,81,86,91
26,32,46,64,96
5,34,51,63,90
9,22,40,70,73
17,19,79,87,103
13,23,58,63,79
9,17,42,68,98
9,43,45,86,96
17,37,55,57,67
3,15,72,90,102
3,28,74,85,98
7,35,50,82,98
3,51,56,96,102
9,11,16,51,99
27,60,75,86,95
23,47,55,56,71
25,46,50,100,105
35,44,65,75,96
11,20,34,51,112
1,47,51,60,75
8,30,43,53,83
13,50,58,99,106
30,33,34,41,93
62,63,73,74,79
30,36,44,70,84
8,30,34,62,71
29,47,87,95,112
2,25,72,91,104
6,26,74,75,98
9,63,72,73,74
5,8,72,92,93
5,6,7,67,88
27,28,43,53,92
13,18,58,71,75
18,26,66,76,102
9,33,52,74,96
10,47,78,84,91
3,9,11,48,103
26,43,51,86,93
13,20,44,103,106
40,44,49,69,92
1,55,64,89,98
9,11,68,69,88
7,8,46,75,97
27,63,74,75,96
2,34,59,84,85
3,9,34,41,74
7,16,27,41,46
41,53,86,90,97
27,47,74,92,96
3,4,19,38,91
2,70,73,86,88
26,31,41,62,73
3,16,21,43,46
10,46,65,84,87
15,27,29,46,101
29,68,84,94,104
13,20,33,72,100
13,21,69,92,102
1,7,15,38,87
22,26,44,84,88
1,20,22,65,68
15,16,30,84,109
9,34,54,85,112
5,17,18,31,81
20,33,46,54,65
16,27,43,74,78
15,16,20,46,69
3,9,23,67,86
16,28,50,80,82
16,20,25,38,54
6,26,35,86,98
17,41,53,71,87
9,29,69,87,92
3,20,35,57,72
3,27,48,92,93
2,9,21,28,72
26,31,38,39,44
7,8,60,74,87
1,2,26,35,101
16,20,22,65,67
7,9,15,17,53
7,8,11,26,71
7,34,50,51,72
16,48,55,87,106
2,3,9,17,18
36,45,66,86,98
7,34,51,54,92
17,42,52,90,96
61,71,88,92,108
44,57,88,90,98
9,17,31,55,79
30,31,42,89,102
11,25,48,51,112
27,39,55,60,72
9,27,69,74,99
27,31,48,104,109
3,18,55,74,107
5,7,72,74,100
49,72,86,92,98
6,20,38,76,89
9,16,86,95,96
13,39,85,86,114
7,52,72,86,99
26,62,71,72,93
15,17,20,33,104
8,20,25,84,104
8,45,55,71,86
47,67,69,79,87
21,51,52,79,89
1,27,46,51,53
13,27,63,66,77
7,41,64,74,77
7,39,87,94,100
16,42,55,64,65
13,29,77,83,87
5,13,42,62,80
29,49,54,69,111
30,41,46,58,67
9,17,44,57,99
28,62,72,105,106
19,29,68,91,106
51,72,74,86,88
7,26,43,93,99
20,42,43,78,101
8,20,28,44,57
9,20,83,89,98
2,9,49,69,79
28,42,85,95,99
26,39,41,57,110
11,52,54,65,84
30,56,66,69,74
5,19,51,76,91
7,15,31,74,75
9,63,68,104,107
2,5,50,52,72
11,18,29,31,102
9,20,49,68,96
8,23,39,73,112
8,20,25,74,98
13,37,48,55,84
15,20,29,74,100
4,34,47,65,86
1,7,43,68,96
8,14,75,84,103
20,28,31,43,56
17,28,37,54,96
2,8,23,39,79
41,46,52,79,90
1,20,49,63,84
15,33,45,53,71
13,28,63,86,104
42,65,74,86,101
1,46,55,86,92
11,51,72,86,112
20,26,54,74,96
6,29,37,79,94
7,21,23,74,79
6,9,20,29,39
10,29,31,42,101
2,54,87,96,106
51,69,73,92,97
17,39,68,74,89
5,16,53,76,109
7,17,38,54,111
13,26,67,84,95
11,75,83,93,110
16,33,47,77,84
35,42,43,51,68
30,41,46,64,96
13,20,44,99,102
46,48,79,80,92
27,41,74,76,85
39,51,75,86,89
12,62,86,90,97
23,50,64,77,93
1,29,49,50,84
1,25,26,50,71
26,45,47,49,61
6,7,11,53,92
38,50,52,62,102
9,16,23,77,96
1,52,65,74,86
9,18,47,75,103
7,21,26,67,85
11,51,58,86,93
10,20,64,71,74
4,30,63,68,69
7,22,30,39,95
15,26,42,65,104
8,74,75,86,98
5,30,42,47,93
7,11,12,25,86
2,11,26,28,83
19,50,51,59,112
7,12,39,40,75
16,50,72,74,96
13,16,50,54,59
20,26,38,48,78
13,19,20,91,96
30,57,88,94,106
25,38,46,62,112
9,30,50,51,77
2,20,48,73,79
8,11,30,64,106
15,41,64,79,93
20,21,65,77,84
6,36,51,97,104
20,29,46,95,102
27,34,41,42,64
14,28,44,59,84
18,55,87,103,106
6,13,17,20,68
5,8,43,69,98
22,57,72,86,100
7,10,26,41,79
8,39,71,82,86
30,38,45,48,64
6,20,47,92,96
35,40,66,68,96
7,21,40,46,98
4,21,37,100,110
5,14,19,47,91
27,30,75,77,78
69,74,87,96,102
47,54,65,79,100
28,34,37,44,55
6,37,40,47,87
46,54,62,65,101
58,77,78,87,99
48,50,74,92,96
5,29,34,102,106
12,23,42,55,85
15,20,72,86,99
9,49,65,68,79
22,43,51,69,97
2,62,64,106,109
7,21,62,68,73
8,28,32,74,86
30,35,41,51,79
17,20,35,60,91
47,68,74,80,107
2,8,75,87,106
20,29,30,47,106
9,20,48,51,111
9,20,71,93,94
39,46,50,70,86
7,13,26,77,95
27,49,51,66,106
2,13,25,53,54
10,11,30,99,102
9,51,64,71,92
9,74,84,103,106
8,34,91,104,111
13,41,93,103,111
25,28,29,70,86
4,15,27,29,75
5,48,63,76,108
3,51,56,73,74
19,29,68,74,91
35,55,62,87,98
5,13,67,68,77
20,29,42,68,86
8,38,39,86,114
6,46,65,86,92
1,22,25,86,100
63,65,74,88,92
34,42,75,86,96
18,20,76,110,111
11,20,29,68,72
7,8,30,39,111
7,28,48,50,106
7,22,39,53,68
11,20,28,55,67
15,42,45,65,87
26,46,62,72,85
3,22,46,53,63
18,71,75,82,97
8,16,48,60,79
15,20,22,91,99
11,72,100,101,110
42,51,69,76,96
9,20,63,65,92
7,13,15,99,101
20,58,65,71,72
8,37,40,41,85
11,39,68,87,94
13,26,32,38,80
31,47,55,68,81
20,58,65,75,85
39,48,89,92,98
12,20,22,27,29
19,26,43,53,100
7,65,77,88,92
26,30,44,78,91
7,10,30,43,96
7,36,67,78,101
17,33,76,92,98
5,43,50,54,103
2,8,28,76,112
17,33,54,86,89
30,36,39,44,99
14,40,54,63,75
20,67,82,83,99
16,21,23,72,92
9,15,16,74,103
31,47,82,83,88
7,25,26,51,72
3,9,80,92,98
7,15,29,48,101
7,19,29,30,93
7,14,39,71,97
15,39,50,96,100
13,14,50,84,100
13,27,64,91,93
13,58,69,76,111
11,16,18,86,114
21,30,84,93,110
7,27,42,80,106
7,26,34,38,80
6,20,21,74,110
1,20,49,62,65
9,16,50,77,88
43,51,82,83,101
7,39,50,55,99
26,29,31,72,73
19,31,55,91,99
33,41,55,77,86
7,19,28,39,112
7,40,46,56,86
13,42,65,68,106
8,28,43,50,104
53,77,78,100,101
9,17,73,91,98
7,31,36,56,71
41,50,62,74,79
6,42,74,96,101
42,51,67,78,87
15,65,70,86,100
5,18,28,55,80
8,33,87,88,98
3,25,50,55,72
3,28,56,88,92
30,38,43,72,107
2,26,72,73,91
17,50,52,71,100
5,11,28,51,101
10,26,35,66,94
12,16,51,78,79
22,27,46,56,110
15,29,36,64,67
15,59,61,77,97
25,37,54,64,104
67,68,80,83,97
36,55,72,87,103
8,31,33,104,107
27,75,78,96,101
9,46,48,79,91
3,9,34,40,69
10,20,100,106,110
26,30,94,95,99
30,31,55,67,78
13,50,69,72,74
18,46,69,88,91
46,50,67,88,92
22,28,57,67,112
23,34,41,87,93
9,47,64,78,79
7,17,51,64,67
7,25,90,99,106
44,75,87,96,101
5,27,46,54,96
17,54,84,86,97
9,11,30,42,62
3,51,64,72,76
7,39,69,82,101
10,20,43,65,107
80,88,92,95,98
7,20,21,47,98
35,41,53,68,101
7,47,75,78,93
9,16,34,55,89
9,11,15,79,86
38,70,73,87,107
7,27,41,45,74
1,20,21,71,92
1,15,30,84,96
3,15,28,98,101
55,63,83,101,106
7,17,33,45,103
14,30,39,46,106
7,20,22,93,98
60,61,71,72,76
63,65,85,86,89
23,63,76,90,96
1,13,26,39,112
7,15,23,75,82
8,31,63,73,74
10,16,29,75,79
5,51,84,93,106
33,34,86,88,95
18,75,97,106,107
16,19,25,47,91
31,34,41,78,101
35,54,88,90,103
3,8,9,13,99
19,63,65,79,91
9,26,41,68,103
37,63,65,73,85
9,21,40,43,73
17,23,42,55,79
40,49,62,91,93
8,17,50,68,104
15,30,64,78,96
21,28,55,83,101
20,66,74,95,97
25,48,57,84,112
2,20,81,98,101
2,46,84,95,101
1,13,26,73,99
47,69,76,86,92
2,11,42,72,79
13,40,63,76,102
17,20,50,78,90
6,7,47,92,96
9,29,34,69,79
22,28,35,51,87
18,36,71,87,98
7,19,38,91,98
27,34,48,84,99
4,46,55,62,87
17,29,54,107,111
8,20,41,50,79
25,54,72,86,97
8,30,45,64,95
8,35,86,87,99
20,41,64,78,103
3,14,20,29,74
9,16,29,45,69
58,79,88,93,107
7,12,13,53,64
11,27,51,69,99
11,20,51,84,90
3,13,18,62,91
21,30,49,50,99
2,47,50,53,79
5,17,48,100,112
15,39,64,71,75
13,63,77,83,87
27,31,36,55,109
20,36,42,47,78
7,11,58,59,91
29,36,46,68,88
26,33,38,71,72
9,27,30,35,43
10,20,75,96,102
17,25,26,54,63
3,28,30,46,55
9,29,43,64,79
25,63,68,85,112
39,47,51,62,101
76,87,93,96,107
38,54,72,86,88
18,87,92,99,101
5,53,54,63,86
26,69,74,109,111
3,9,12,28,29
47,64,81,84,101
5,8,73,80,92
19,91,99,101,104
16,27,55,63,97
26,28,44,99,101
20,36,63,68,75
17,37,39,51,62
13,31,58,69,78
28,37,54,84,97
11,20,40,48,55
13,26,54,67,91
8,20,30,39,65
2,19,39,84,91
26,29,70,71,94
11,12,20,38,50
19,28,31,47,84
42,43,47,50,68
8,51,72,86,98
27,34,48,51,83
7,40,52,75,85
10,20,58,80,106
17,60,88,92,98
3,5,9,23,99
8,50,69,71,110
3,54,55,71,98
5,12,53,92,98
2,30,41,63,101
6,20,52,82,86
30,38,47,70,91
21,42,74,86,90
7,11,47,101,110
4,40,51,87,114
11,15,30,57,100
7,14,32,60,98
11,36,55,64,107
25,26,74,100,106
27,30,41,43,95
26,55,74,93,107
25,54,72,75,79
4,6,7,39,51
8,26,60,65,70
10,11,20,102,110
4,9,77,79,83
18,20,42,47,105
8,39,75,84,97
12,18,31,78,107
21,28,50,54,90
20,35,39,50,51
